2013-03-04,ligue-2,27,RC Lens,FC Nantes,1,2
2013-03-08,ligue-1,28,Stade Rennais,AS Saint-Étienne,2,2
2013-03-08,ligue-2,28,Angers SCO,Dijon FCO,3,3
2013-03-08,ligue-2,28,AJ Auxerre,Havre AC,4,1
2013-03-08,ligue-2,28,LB Châteauroux,AS Monaco,1,1
2013-03-08,ligue-2,28,Chamois Niortais,RC Lens,0,0
2013-03-08,ligue-2,28,Clermont Foot 63,AC Arles-Avignon,2,4
2013-03-08,ligue-2,28,Stade Lavallois,EA Guingamp,2,1
2013-03-08,ligue-2,28,Nîmes Olympique,Tours FC,1,1
2013-03-08,ligue-2,28,CS Sedan,Le Mans FC,2,1
2013-03-08,national,27,US Boulogne,USJA Carquefou,2,1
2013-03-08,national,27,Vannes OC,Amiens SC,1,1
2013-03-08,national,27,US Orléans,SR Colmar,2,1
2013-03-08,national,27,Paris FC,FC Rouen 1899,1,0
2013-03-08,national,27,FC Metz,Étoile FC,3,0
2013-03-09,ligue-1,28,Paris Saint-Germain,AS Nancy Lorraine,2,1
2013-03-09,ligue-1,28,AC Ajaccio,FC Lorient,1,0
2013-03-09,ligue-1,28,ESTAC Troyes,Stade de Reims,4,2
2013-03-09,ligue-1,28,Évian Thonon Gaillard,FC Sochaux,5,1
2013-03-09,ligue-1,28,Stade Brestois 29,Toulouse FC,0,1
2013-03-09,ligue-1,28,Valenciennes FC,Lille OSC,1,3
2013-03-09,ligue-2,28,FC Nantes,Gazélec FC Ajaccio,2,1
2013-03-09,national,27,CA Bastia,Red Star FC,5,1
2013-03-09,national,27,Le Poiré-sur-Vie VF,US Créteil-Lusitanos,1,2
2013-03-09,national,27,AS Cherbourg,FC Bourg-Péronnas,0,3
2013-03-09,national,27,US Quevilly-Rouen,ES Uzès Pont du Gard,1,0
2013-03-09,national,27,Luzenac Ariège Pyrénées,SAS Épinal,0,2
2013-03-10,ligue-1,28,OGC Nice,Montpellier HSC,2,0
2013-03-10,ligue-1,28,Girondins Bordeaux,SC Bastia,1,0
2013-03-10,ligue-1,28,Olympique Lyonnais,Olympique Marseille,0,0
2013-03-12,national,20,SAS Épinal,Paris FC,2,2
2013-03-12,national,21,US Orléans,ES Uzès Pont du Gard,2,0
2013-03-15,ligue-1,29,Olympique Marseille,AC Ajaccio,0,0
2013-03-15,ligue-2,29,Havre AC,Chamois Niortais,2,1
2013-03-15,ligue-2,29,AS Monaco,Angers SCO,2,2
2013-03-15,ligue-2,29,AC Arles-Avignon,CS Sedan,2,2
2013-03-15,ligue-2,29,EA Guingamp,SM Caen,1,0
2013-03-15,ligue-2,29,FC Istres,Clermont Foot 63,0,0
2013-03-15,ligue-2,29,Le Mans FC,Nîmes Olympique,0,3
2013-03-15,ligue-2,29,Tours FC,Stade Lavallois,1,1
2013-03-15,national,28,SAS Épinal,US Quevilly-Rouen,2,2
2013-03-15,national,28,FC Bourg-Péronnas,US Boulogne,0,0
2013-03-15,national,28,USJA Carquefou,Vannes OC,0,0
2013-03-15,national,28,Étoile FC,Luzenac Ariège Pyrénées,3,1
2013-03-16,ligue-1,29,SC Bastia,Olympique Lyonnais,4,1
2013-03-16,ligue-1,29,FC Lorient,Stade Brestois 29,4,0
2013-03-16,ligue-1,29,FC Sochaux,Valenciennes FC,1,1
2013-03-16,ligue-1,29,Lille OSC,Évian Thonon Gaillard,1,2
2013-03-16,ligue-1,29,Montpellier HSC,ESTAC Troyes,1,1
2013-03-16,ligue-1,29,Stade de Reims,Stade Rennais,1,0
2013-03-16,ligue-2,29,RC Lens,AJ Auxerre,1,0
2013-03-16,national,28,ES Uzès Pont du Gard,US Créteil-Lusitanos,1,2
2013-03-16,national,28,Paris FC,Le Poiré-sur-Vie VF,1,1
2013-03-16,national,28,Red Star FC,US Orléans,0,0
2013-03-17,ligue-1,29,AS Nancy Lorraine,OGC Nice,1,0
2013-03-17,ligue-1,29,Toulouse FC,Girondins Bordeaux,0,0
2013-03-17,ligue-1,29,AS Saint-Étienne,Paris Saint-Germain,2,2
2013-03-18,ligue-2,29,Dijon FCO,FC Nantes,3,1
2013-03-19,ligue-2,29,Gazélec FC Ajaccio,LB Châteauroux,1,1
2013-03-19,national,21,SR Colmar,FC Bourg-Péronnas,1,2
2013-03-19,national,21,US Boulogne,US Quevilly-Rouen,2,2
2013-03-19,national,28,Amiens SC,FC Metz,1,1
2013-03-23,national,29,US Boulogne,SR Colmar,0,0
2013-03-23,national,29,US Créteil-Lusitanos,SAS Épinal,0,2
2013-03-23,national,29,US Orléans,FC Rouen 1899,1,0
2013-03-23,national,29,Le Poiré-sur-Vie VF,ES Uzès Pont du Gard,0,0
2013-03-23,national,29,CA Bastia,Paris FC,1,2
2013-03-23,national,29,FC Metz,USJA Carquefou,2,0
2013-03-23,national,29,US Quevilly-Rouen,Étoile FC,1,4
2013-03-23,national,29,AS Cherbourg,Red Star FC,1,0
2013-03-23,national,29,Luzenac Ariège Pyrénées,Amiens SC,0,1
2013-03-23,national,29,Vannes OC,FC Bourg-Péronnas,0,0
2013-03-24,ligue-2,28,SM Caen,FC Istres,1,0
2013-03-29,ligue-1,30,Paris Saint-Germain,Montpellier HSC,1,0
2013-03-29,ligue-2,30,AJ Auxerre,Dijon FCO,0,0
2013-03-29,ligue-2,30,LB Châteauroux,Angers SCO,2,3
2013-03-29,ligue-2,30,Chamois Niortais,Gazélec FC Ajaccio,2,1
2013-03-29,ligue-2,30,SM Caen,AC Arles-Avignon,1,1
2013-03-29,ligue-2,30,Clermont Foot 63,RC Lens,1,0
2013-03-29,ligue-2,30,Stade Lavallois,Le Mans FC,2,1
2013-03-29,ligue-2,30,CS Sedan,EA Guingamp,1,2
2013-03-29,ligue-2,30,Tours FC,FC Istres,1,0
2013-03-29,national,30,FC Bourg-Péronnas,FC Metz,1,2
2013-03-29,national,30,USJA Carquefou,Luzenac Ariège Pyrénées,0,2
2013-03-29,national,30,Amiens SC,US Quevilly-Rouen,1,2
2013-03-29,national,30,SR Colmar,Vannes OC,3,2
2013-03-29,national,30,Red Star FC,US Boulogne,2,2
2013-03-29,national,30,FC Rouen 1899,AS Cherbourg,1,0
2013-03-29,national,30,Paris FC,US Orléans,1,0
2013-03-29,national,30,CA Bastia,Le Poiré-sur-Vie VF,2,1
2013-03-30,ligue-1,30,ESTAC Troyes,AS Saint-Étienne,2,2
2013-03-30,ligue-1,30,AC Ajaccio,Toulouse FC,2,3
2013-03-30,ligue-1,30,Évian Thonon Gaillard,Stade de Reims,2,2
2013-03-30,ligue-1,30,Girondins Bordeaux,FC Lorient,1,1
2013-03-30,ligue-1,30,Stade Rennais,AS Nancy Lorraine,0,2
2013-03-30,ligue-1,30,Valenciennes FC,SC Bastia,3,4
2013-03-30,ligue-2,30,FC Nantes,AS Monaco,1,1
2013-03-30,national,30,SAS Épinal,ES Uzès Pont du Gard,0,1
2013-03-30,national,30,Étoile FC,US Créteil-Lusitanos,1,0
2013-03-31,ligue-1,30,OGC Nice,Olympique Marseille,0,1
2013-03-31,ligue-1,30,Stade Brestois 29,Lille OSC,1,2
2013-03-31,ligue-1,30,Olympique Lyonnais,FC Sochaux,1,2
2013-04-01,ligue-2,30,Nîmes Olympique,Havre AC,0,1
2013-04-02,national,20,Luzenac Ariège Pyrénées,US Boulogne,1,0
2013-04-02,national,22,USJA Carquefou,FC Rouen 1899,0,0
2013-04-02,national,22,SAS Épinal,US Orléans,0,0
2013-04-02,national,22,Étoile FC,CA Bastia,3,1
2013-04-05,ligue-1,31,Olympique Marseille,Girondins Bordeaux,1,0
2013-04-05,ligue-2,31,Angers SCO,FC Nantes,2,0
2013-04-05,ligue-2,31,Dijon FCO,LB Châteauroux,1,1
2013-04-05,ligue-2,31,Gazélec FC Ajaccio,AJ Auxerre,0,0
2013-04-05,ligue-2,31,RC Lens,CS Sedan,2,2
2013-04-05,ligue-2,31,AS Monaco,Chamois Niortais,1,1
2013-04-05,ligue-2,31,AC Arles-Avignon,Nîmes Olympique,1,1
2013-04-05,ligue-2,31,FC Istres,Stade Lavallois,2,2
2013-04-05,ligue-2,31,Le Mans FC,Tours FC,1,0
2013-04-05,national,31,US Créteil-Lusitanos,Amiens SC,1,1
2013-04-05,national,31,Vannes OC,Red Star FC,0,0
2013-04-05,national,31,AS Cherbourg,Paris FC,0,1
2013-04-05,national,31,FC Metz,SR Colmar,1,1
2013-04-06,ligue-1,31,Stade Rennais,Paris Saint-Germain,0,2
2013-04-06,ligue-1,31,AS Nancy Lorraine,ESTAC Troyes,1,0
2013-04-06,ligue-1,31,FC Sochaux,AC Ajaccio,0,0
2013-04-06,ligue-1,31,Montpellier HSC,Valenciennes FC,3,1
2013-04-06,ligue-1,31,SC Bastia,Stade Brestois 29,4,0
2013-04-06,ligue-1,31,Toulouse FC,OGC Nice,3,4
2013-04-06,ligue-2,31,EA Guingamp,Clermont Foot 63,0,0
2013-04-06,national,31,ES Uzès Pont du Gard,Étoile FC,1,1
2013-04-06,national,31,Le Poiré-sur-Vie VF,SAS Épinal,2,0
2013-04-06,national,31,US Boulogne,FC Rouen 1899,1,1
2013-04-06,national,31,US Quevilly-Rouen,USJA Carquefou,1,0
2013-04-06,national,31,Luzenac Ariège Pyrénées,FC Bourg-Péronnas,2,0
2013-04-06,national,31,US Orléans,CA Bastia,1,0
2013-04-07,ligue-1,31,AS Saint-Étienne,Évian Thonon Gaillard,1,0
2013-04-07,ligue-1,31,Stade de Reims,Olympique Lyonnais,1,0
2013-04-07,ligue-1,31,Lille OSC,FC Lorient,5,0
2013-04-08,ligue-2,31,Havre AC,SM Caen,1,1
2013-04-09,national,21,FC Rouen 1899,Amiens SC,1,0
2013-04-12,ligue-1,32,Valenciennes FC,AS Saint-Étienne,0,0
2013-04-12,ligue-2,32,Chamois Niortais,Angers SCO,0,0
2013-04-12,ligue-2,32,SM Caen,RC Lens,0,0
2013-04-12,ligue-2,32,Clermont Foot 63,Havre AC,1,1
2013-04-12,ligue-2,32,Stade Lavallois,AC Arles-Avignon,1,3
2013-04-12,ligue-2,32,Le Mans FC,FC Istres,1,2
2013-04-12,ligue-2,32,Nîmes Olympique,Dijon FCO,1,1
2013-04-12,ligue-2,32,CS Sedan,Gazélec FC Ajaccio,4,1
2013-04-12,ligue-2,32,Tours FC,EA Guingamp,2,0
2013-04-12,national,32,FC Bourg-Péronnas,US Quevilly-Rouen,0,1
2013-04-12,national,32,USJA Carquefou,US Créteil-Lusitanos,4,0
2013-04-12,national,32,SR Colmar,Luzenac Ariège Pyrénées,1,1
2013-04-12,national,32,Red Star FC,FC Metz,0,2
2013-04-12,national,32,FC Rouen 1899,Vannes OC,1,0
2013-04-12,national,32,Paris FC,US Boulogne,1,1
2013-04-12,national,32,CA Bastia,AS Cherbourg,3,0
2013-04-13,ligue-1,32,ESTAC Troyes,Paris Saint-Germain,0,1
2013-04-13,ligue-1,32,AC Ajaccio,AS Nancy Lorraine,1,1
2013-04-13,ligue-1,32,Évian Thonon Gaillard,Stade Rennais,4,2
2013-04-13,ligue-1,32,FC Lorient,SC Bastia,4,1
2013-04-13,ligue-1,32,Girondins Bordeaux,Montpellier HSC,4,2
2013-04-13,ligue-1,32,Stade Brestois 29,Stade de Reims,0,2
2013-04-13,ligue-2,32,AJ Auxerre,AS Monaco,0,2
2013-04-13,national,32,US Orléans,Le Poiré-sur-Vie VF,0,0
2013-04-13,national,32,Étoile FC,SAS Épinal,2,2
2013-04-13,national,32,Amiens SC,ES Uzès Pont du Gard,1,2
2013-04-14,ligue-1,32,OGC Nice,FC Sochaux,3,0
2013-04-14,ligue-1,32,Olympique Lyonnais,Toulouse FC,3,1
2013-04-14,ligue-1,32,Lille OSC,Olympique Marseille,0,0
2013-04-15,ligue-2,32,LB Châteauroux,FC Nantes,0,4
2013-04-16,national,24,SAS Épinal,US Boulogne,1,1
2013-04-16,national,24,SR Colmar,FC Rouen 1899,3,2
2013-04-16,national,25,CA Bastia,FC Bourg-Péronnas,4,0
2013-04-19,ligue-1,33,Montpellier HSC,Olympique Lyonnais,1,2
2013-04-19,ligue-2,33,Angers SCO,SM Caen,1,1
2013-04-19,ligue-2,33,LB Châteauroux,Chamois Niortais,1,0
2013-04-19,ligue-2,33,Dijon FCO,Stade Lavallois,1,0
2013-04-19,ligue-2,33,Gazélec FC Ajaccio,Tours FC,0,1
2013-04-19,ligue-2,33,Havre AC,CS Sedan,1,1
2013-04-19,ligue-2,33,AC Arles-Avignon,FC Istres,1,0
2013-04-19,ligue-2,33,EA Guingamp,Le Mans FC,6,1
2013-04-19,national,33,ES Uzès Pont du Gard,USJA Carquefou,0,2
2013-04-19,national,33,Le Poiré-sur-Vie VF,Étoile FC,0,0
2013-04-19,national,33,Luzenac Ariège Pyrénées,Red Star FC,0,0
2013-04-19,national,33,Vannes OC,Paris FC,1,1
2013-04-19,national,33,AS Cherbourg,US Orléans,1,1
2013-04-20,ligue-1,33,Olympique Marseille,Stade Brestois 29,1,0
2013-04-20,ligue-2,33,RC Lens,Nîmes Olympique,1,2
2013-04-20,ligue-2,33,FC Nantes,AJ Auxerre,1,1
2013-04-20,national,33,US Créteil-Lusitanos,FC Bourg-Péronnas,3,1
2013-04-20,national,33,US Quevilly-Rouen,SR Colmar,1,2
2013-04-20,national,33,FC Metz,FC Rouen 1899,1,0
2013-04-20,national,33,US Boulogne,CA Bastia,4,1
2013-04-20,national,33,SAS Épinal,Amiens SC,2,2
2013-04-21,ligue-1,33,SC Bastia,Lille OSC,1,2
2013-04-21,ligue-1,33,AS Nancy Lorraine,Évian Thonon Gaillard,3,1
2013-04-21,ligue-1,33,FC Sochaux,Girondins Bordeaux,2,2
2013-04-21,ligue-1,33,Stade de Reims,Valenciennes FC,0,1
2013-04-21,ligue-1,33,Toulouse FC,FC Lorient,0,1
2013-04-21,ligue-1,33,Paris Saint-Germain,OGC Nice,3,0
2013-04-22,ligue-2,33,AS Monaco,Clermont Foot 63,4,0
2013-04-24,ligue-1,33,AS Saint-Étienne,AC Ajaccio,4,2
2013-04-24,ligue-1,33,Stade Rennais,ESTAC Troyes,1,2
2013-04-26,ligue-1,34,Lille OSC,FC Sochaux,3,3
2013-04-26,ligue-2,34,AJ Auxerre,LB Châteauroux,0,0
2013-04-26,ligue-2,34,Chamois Niortais,FC Nantes,0,1
2013-04-26,ligue-2,34,Clermont Foot 63,Gazélec FC Ajaccio,0,2
2013-04-26,ligue-2,34,FC Istres,EA Guingamp,2,0
2013-04-26,ligue-2,34,Stade Lavallois,RC Lens,1,1
2013-04-26,ligue-2,34,Le Mans FC,AC Arles-Avignon,0,0
2013-04-26,ligue-2,34,Nîmes Olympique,Angers SCO,3,0
2013-04-26,ligue-2,34,Tours FC,Havre AC,1,2
2013-04-26,national,34,Amiens SC,Étoile FC,0,1
2013-04-26,national,34,SR Colmar,US Créteil-Lusitanos,1,2
2013-04-26,national,34,Red Star FC,US Quevilly-Rouen,2,1
2013-04-26,national,34,FC Rouen 1899,Luzenac Ariège Pyrénées,4,0
2013-04-26,national,34,Paris FC,FC Metz,0,2
2013-04-26,national,34,CA Bastia,Vannes OC,2,1
2013-04-26,national,34,US Orléans,US Boulogne,2,0
2013-04-26,national,34,AS Cherbourg,Le Poiré-sur-Vie VF,1,0
2013-04-27,ligue-1,34,FC Lorient,Olympique Marseille,0,1
2013-04-27,ligue-1,34,AC Ajaccio,Montpellier HSC,2,1
2013-04-27,ligue-1,34,Girondins Bordeaux,Stade de Reims,0,0
2013-04-27,ligue-1,34,SC Bastia,Toulouse FC,0,0
2013-04-27,ligue-1,34,Stade Brestois 29,Stade Rennais,0,2
2013-04-27,ligue-1,34,Valenciennes FC,AS Nancy Lorraine,0,0
2013-04-27,ligue-2,34,SM Caen,Dijon FCO,2,2
2013-04-27,national,34,USJA Carquefou,SAS Épinal,1,0
2013-04-27,national,34,FC Bourg-Péronnas,ES Uzès Pont du Gard,2,3
2013-04-28,ligue-1,34,Olympique Lyonnais,AS Saint-Étienne,1,1
2013-04-28,ligue-1,34,OGC Nice,ESTAC Troyes,3,1
2013-04-28,ligue-1,34,Évian Thonon Gaillard,Paris Saint-Germain,0,1
2013-04-29,ligue-2,34,CS Sedan,AS Monaco,1,1
2013-04-30,national,20,Étoile FC,FC Rouen 1899,1,1
2013-04-30,national,28,SR Colmar,AS Cherbourg,1,0
2013-05-03,ligue-1,35,AS Saint-Étienne,Girondins Bordeaux,0,0
2013-05-03,ligue-2,35,Angers SCO,Stade Lavallois,1,0
2013-05-03,ligue-2,35,LB Châteauroux,Nîmes Olympique,2,1
2013-05-03,ligue-2,35,Dijon FCO,CS Sedan,4,2
2013-05-03,ligue-2,35,Gazélec FC Ajaccio,Le Mans FC,1,3
2013-05-03,ligue-2,35,Havre AC,FC Istres,2,0
2013-05-03,ligue-2,35,RC Lens,Tours FC,0,0
2013-05-03,ligue-2,35,Chamois Niortais,AJ Auxerre,0,1
2013-05-03,ligue-2,35,AC Arles-Avignon,EA Guingamp,0,2
2013-05-03,national,35,US Créteil-Lusitanos,Red Star FC,2,2
2013-05-03,national,35,Luzenac Ariège Pyrénées,Paris FC,4,0
2013-05-03,national,35,Vannes OC,US Orléans,0,1
2013-05-03,national,35,FC Metz,CA Bastia,1,1
2013-05-04,ligue-1,35,Olympique Marseille,SC Bastia,2,1
2013-05-04,ligue-1,35,ESTAC Troyes,Évian Thonon Gaillard,1,0
2013-05-04,ligue-1,35,FC Sochaux,FC Lorient,1,0
2013-05-04,ligue-1,35,Montpellier HSC,Stade Brestois 29,2,1
2013-05-04,ligue-1,35,Stade de Reims,AC Ajaccio,1,1
2013-05-04,ligue-1,35,Toulouse FC,Lille OSC,4,2
2013-05-04,ligue-2,35,AS Monaco,SM Caen,0,1
2013-05-04,national,35,Le Poiré-sur-Vie VF,Amiens SC,0,1
2013-05-04,national,35,ES Uzès Pont du Gard,SR Colmar,1,0
2013-05-04,national,35,US Boulogne,AS Cherbourg,2,0
2013-05-04,national,35,Étoile FC,USJA Carquefou,1,1
2013-05-04,national,35,SAS Épinal,FC Bourg-Péronnas,3,2
2013-05-04,national,35,US Quevilly-Rouen,FC Rouen 1899,1,1
2013-05-05,ligue-1,35,Stade Rennais,OGC Nice,0,3
2013-05-05,ligue-1,35,AS Nancy Lorraine,Olympique Lyonnais,0,3
2013-05-05,ligue-1,35,Paris Saint-Germain,Valenciennes FC,1,1
2013-05-06,ligue-2,35,FC Nantes,Clermont Foot 63,0,1
2013-05-07,national,28,FC Rouen 1899,CA Bastia,3,2
2013-05-10,ligue-1,36,Lille OSC,Stade de Reims,3,0
2013-05-10,ligue-2,36,AJ Auxerre,Angers SCO,2,2
2013-05-10,ligue-2,36,Clermont Foot 63,LB Châteauroux,1,0
2013-05-10,ligue-2,36,EA Guingamp,RC Lens,7,0
2013-05-10,ligue-2,36,FC Istres,Dijon FCO,2,3
2013-05-10,ligue-2,36,Stade Lavallois,Gazélec FC Ajaccio,1,2
2013-05-10,ligue-2,36,Le Mans FC,Havre AC,0,4
2013-05-10,ligue-2,36,CS Sedan,Chamois Niortais,0,2
2013-05-10,ligue-2,36,Tours FC,AC Arles-Avignon,0,0
2013-05-11,ligue-1,36,Olympique Marseille,Toulouse FC,2,1
2013-05-11,ligue-1,36,AC Ajaccio,ESTAC Troyes,0,1
2013-05-11,ligue-1,36,Girondins Bordeaux,AS Nancy Lorraine,3,2
2013-05-11,ligue-1,36,SC Bastia,Montpellier HSC,3,1
2013-05-11,ligue-1,36,Stade Brestois 29,FC Sochaux,0,2
2013-05-11,ligue-1,36,Valenciennes FC,Stade Rennais,4,1
2013-05-11,ligue-2,36,Nîmes Olympique,AS Monaco,0,1
2013-05-11,national,36,USJA Carquefou,Amiens SC,1,1
2013-05-11,national,36,FC Bourg-Péronnas,Étoile FC,0,1
2013-05-11,national,36,SR Colmar,SAS Épinal,1,2
2013-05-11,national,36,Red Star FC,ES Uzès Pont du Gard,1,1
2013-05-11,national,36,FC Rouen 1899,US Créteil-Lusitanos,3,0
2013-05-11,national,36,Paris FC,US Quevilly-Rouen,5,1
2013-05-11,national,36,CA Bastia,Luzenac Ariège Pyrénées,3,1
2013-05-11,national,36,US Orléans,FC Metz,0,2
2013-05-11,national,36,AS Cherbourg,Vannes OC,2,1
2013-05-11,national,36,US Boulogne,Le Poiré-sur-Vie VF,0,0
2013-05-12,ligue-1,36,FC Lorient,AS Saint-Étienne,3,1
2013-05-12,ligue-1,36,Évian Thonon Gaillard,OGC Nice,4,0
2013-05-12,ligue-1,36,Olympique Lyonnais,Paris Saint-Germain,0,1
2013-05-13,ligue-2,36,SM Caen,FC Nantes,0,1
2013-05-17,ligue-2,37,Angers SCO,Tours FC,0,1
2013-05-17,ligue-2,37,AJ Auxerre,Clermont Foot 63,1,1
2013-05-17,ligue-2,37,LB Châteauroux,SM Caen,2,2
2013-05-17,ligue-2,37,Dijon FCO,AC Arles-Avignon,2,3
2013-05-17,ligue-2,37,Gazélec FC Ajaccio,EA Guingamp,0,1
2013-05-17,ligue-2,37,Havre AC,Stade Lavallois,1,2
2013-05-17,ligue-2,37,RC Lens,FC Istres,1,1
2013-05-17,ligue-2,37,AS Monaco,Le Mans FC,2,1
2013-05-17,ligue-2,37,FC Nantes,CS Sedan,1,0
2013-05-17,ligue-2,37,Chamois Niortais,Nîmes Olympique,2,0
2013-05-17,national,37,USJA Carquefou,Le Poiré-sur-Vie VF,1,1
2013-05-17,national,37,Amiens SC,FC Bourg-Péronnas,0,0
2013-05-17,national,37,Étoile FC,SR Colmar,3,1
2013-05-17,national,37,SAS Épinal,Red Star FC,2,1
2013-05-17,national,37,ES Uzès Pont du Gard,FC Rouen 1899,0,1
2013-05-17,national,37,US Créteil-Lusitanos,Paris FC,1,1
2013-05-17,national,37,US Quevilly-Rouen,CA Bastia,1,3
2013-05-17,national,37,Luzenac Ariège Pyrénées,US Orléans,2,1
2013-05-17,national,37,FC Metz,AS Cherbourg,1,3
2013-05-17,national,37,Vannes OC,US Boulogne,2,1
2013-05-18,ligue-1,37,AS Nancy Lorraine,SC Bastia,1,2
2013-05-18,ligue-1,37,AS Saint-Étienne,Olympique Marseille,2,0
2013-05-18,ligue-1,37,ESTAC Troyes,Girondins Bordeaux,1,0
2013-05-18,ligue-1,37,Évian Thonon Gaillard,Valenciennes FC,2,0
2013-05-18,ligue-1,37,FC Sochaux,Toulouse FC,1,2
2013-05-18,ligue-1,37,Montpellier HSC,Lille OSC,0,0
2013-05-18,ligue-1,37,Paris Saint-Germain,Stade Brestois 29,3,1
2013-05-18,ligue-1,37,Stade de Reims,FC Lorient,1,0
2013-05-18,ligue-1,37,Stade Rennais,AC Ajaccio,1,1
2013-05-19,ligue-1,37,OGC Nice,Olympique Lyonnais,1,1
2013-05-24,ligue-2,38,AC Arles-Avignon,Havre AC,1,1
2013-05-24,ligue-2,38,SM Caen,Gazélec FC Ajaccio,2,1
2013-05-24,ligue-2,38,Clermont Foot 63,Chamois Niortais,1,1
2013-05-24,ligue-2,38,EA Guingamp,Dijon FCO,2,0
2013-05-24,ligue-2,38,FC Istres,FC Nantes,2,2
2013-05-24,ligue-2,38,Stade Lavallois,LB Châteauroux,3,2
2013-05-24,ligue-2,38,Le Mans FC,RC Lens,2,1
2013-05-24,ligue-2,38,Nîmes Olympique,AJ Auxerre,4,2
2013-05-24,ligue-2,38,CS Sedan,Angers SCO,2,2
2013-05-24,ligue-2,38,Tours FC,AS Monaco,1,2
2013-05-24,national,38,FC Rouen 1899,SAS Épinal,2,1
2013-05-24,national,38,US Boulogne,FC Metz,1,0
2013-05-24,national,38,US Orléans,US Quevilly-Rouen,4,1
2013-05-24,national,38,AS Cherbourg,Luzenac Ariège Pyrénées,2,3
2013-05-24,national,38,Red Star FC,Étoile FC,2,1
2013-05-24,national,38,CA Bastia,US Créteil-Lusitanos,2,1
2013-05-24,national,38,Le Poiré-sur-Vie VF,Vannes OC,1,2
2013-05-24,national,38,Paris FC,ES Uzès Pont du Gard,1,2
2013-05-24,national,38,SR Colmar,Amiens SC,1,4
2013-05-24,national,38,FC Bourg-Péronnas,USJA Carquefou,1,2
2013-05-26,ligue-1,38,AC Ajaccio,OGC Nice,0,2
2013-05-26,ligue-1,38,FC Lorient,Paris Saint-Germain,1,3
2013-05-26,ligue-1,38,Girondins Bordeaux,Évian Thonon Gaillard,2,1
2013-05-26,ligue-1,38,Lille OSC,AS Saint-Étienne,1,1
2013-05-26,ligue-1,38,Olympique Marseille,Stade de Reims,0,0
2013-05-26,ligue-1,38,Olympique Lyonnais,Stade Rennais,2,0
2013-05-26,ligue-1,38,SC Bastia,FC Sochaux,0,0
2013-05-26,ligue-1,38,Stade Brestois 29,AS Nancy Lorraine,1,2
2013-05-26,ligue-1,38,Toulouse FC,Montpellier HSC,2,0
2013-05-26,ligue-1,38,Valenciennes FC,ESTAC Troyes,2,1
